# ============================================================
# FTIR (ATR, 4000-400 cm-1) -- SYNTHETIC DEMONSTRATION DATASET
# ============================================================
# DEMONSTRATION DATASET. Synthetically generated for portfolio purposes. These values were not measured on any instrument and do not describe a real sample.
#
# This file was produced by scripts/generate_synthetic_datasets.py
# for a data-analysis PORTFOLIO project. It is NOT an instrument
# export and must not be cited as experimental evidence.
#
# Hypothetical sample : Fe3O4 (magnetite), cubic inverse spinel, space group Fd-3m (No. 227)
# Random seed         : 20240517
#
# Generative model:
#   - Gaussian/Lorentzian absorbance bands -> transmittance
#   - bands: 3396 nu(O-H), 1628 delta(H-O-H), 1045 surface Fe-OH,
#   -        571 + 441 nu(Fe-O) spinel lattice modes
#   - 2341 cm-1 band is a DELIBERATE atmospheric CO2 artefact
#   - no C-H / C=O bands: design assumes NO capping agent
#   - curved baseline drift + wavenumber-dependent detector noise
# ============================================================
wavenumber_cm-1,transmittance_percent,absorbance
2217.0,90.4156,0.043757
2216.0,90.1977,0.044804
2215.0,90.6428,0.042667
2214.0,90.4005,0.043829
2213.0,90.9702,0.041101
2212.0,90.5465,0.043129
2211.0,91.5356,0.03841
2210.0,90.6833,0.042473
2209.0,90.9953,0.040981
2208.0,91.0736,0.040607
2207.0,90.8162,0.041837
2206.0,90.9991,0.040963
2205.0,90.7722,0.042047
2204.0,90.7276,0.04226
2203.0,90.9332,0.041278
2202.0,90.4774,0.04346
2201.0,90.7821,0.042
2200.0,90.8818,0.041523
2199.0,90.1551,0.04501
2198.0,90.5892,0.042924
2197.0,91.2476,0.039778
2196.0,91.0668,0.04064
2195.0,91.0714,0.040618
2194.0,90.245,0.044577
2193.0,90.7265,0.042266
2192.0,90.7918,0.041953
2191.0,90.5114,0.043297
2190.0,91.1956,0.040026
2189.0,90.2612,0.044499
2188.0,90.8356,0.041744
2187.0,90.3623,0.044013
2186.0,90.3504,0.04407
2185.0,90.5807,0.042964
2184.0,90.4781,0.043457
2183.0,90.9513,0.041191
2182.0,90.4851,0.043423
2181.0,90.5862,0.042938
2180.0,90.4888,0.043405
2179.0,90.9929,0.040992
2178.0,90.6081,0.042833
2177.0,90.7271,0.042263
2176.0,91.0059,0.04093
2175.0,90.4543,0.043571
2174.0,90.4529,0.043578
2173.0,90.3009,0.044308
2172.0,90.598,0.042881
2171.0,90.6497,0.042634
2170.0,90.6261,0.042747
2169.0,90.8313,0.041765
2168.0,90.7854,0.041984
2167.0,90.7109,0.042341
2166.0,90.7066,0.042361
2165.0,90.9761,0.041073
2164.0,90.3903,0.043878
2163.0,90.8878,0.041494
2162.0,90.2596,0.044507
2161.0,90.5676,0.043027
2160.0,90.7483,0.042161
2159.0,91.2768,0.03964
2158.0,90.8345,0.041749
2157.0,91.0338,0.040797
2156.0,90.2732,0.044441
2155.0,90.954,0.041178
2154.0,91.0986,0.040488
2153.0,90.9197,0.041342
2152.0,90.5253,0.04323
2151.0,90.2587,0.044511
2150.0,91.106,0.040453
2149.0,90.3737,0.043958
2148.0,90.4344,0.043667
2147.0,90.5655,0.043037
2146.0,90.537,0.043174
2145.0,90.4793,0.043451
2144.0,90.5196,0.043257
2143.0,91.0201,0.040863
2142.0,90.6463,0.04265
2141.0,90.3773,0.043941
2140.0,90.8095,0.041868
2139.0,90.5935,0.042903
2138.0,90.4806,0.043445
2137.0,90.3239,0.044197
2136.0,90.9212,0.041335
2135.0,91.1977,0.040016
2134.0,90.5549,0.043088
2133.0,90.1021,0.045265
2132.0,90.4616,0.043536
2131.0,90.6365,0.042697
2130.0,90.8437,0.041705
2129.0,90.7235,0.04228
2128.0,91.0769,0.040592
2127.0,90.0343,0.045592
2126.0,90.5045,0.04333
2125.0,90.9661,0.04112
2124.0,90.2325,0.044637
2123.0,90.5742,0.042996
2122.0,90.4061,0.043802
2121.0,90.9796,0.041056
2120.0,90.5955,0.042894
2119.0,90.9416,0.041238
2118.0,90.7823,0.041999
2117.0,91.0461,0.040738
2116.0,91.1262,0.040357
2115.0,90.204,0.044774
2114.0,91.0701,0.040624
2113.0,90.8579,0.041637
2112.0,90.6188,0.042782
2111.0,90.6737,0.042519
2110.0,91.2916,0.039569
2109.0,90.3549,0.044048
2108.0,90.9092,0.041392
2107.0,90.2399,0.044601
2106.0,90.1803,0.044888
2105.0,90.3879,0.04389
2104.0,90.5072,0.043317
2103.0,90.4978,0.043362
2102.0,90.2985,0.044319
2101.0,90.4673,0.043508
2100.0,89.9105,0.04619
2099.0,89.9537,0.045981
2098.0,91.058,0.040682
2097.0,90.7971,0.041928
2096.0,90.7537,0.042136
2095.0,90.8591,0.041631
2094.0,90.8026,0.041902
2093.0,90.7642,0.042085
2092.0,90.2638,0.044486
2091.0,90.1602,0.044985
2090.0,90.6556,0.042605
2089.0,90.7921,0.041952
2088.0,90.7812,0.042004
2087.0,90.2442,0.044581
2086.0,90.8234,0.041802
2085.0,90.3925,0.043868
2084.0,90.7179,0.042307
2083.0,90.0281,0.045622
2082.0,90.6385,0.042687
2081.0,90.1544,0.045013
2080.0,90.3741,0.043956
2079.0,89.9805,0.045851
2078.0,90.2958,0.044332
2077.0,90.4788,0.043453
2076.0,90.2528,0.04454
2075.0,90.8721,0.041569
2074.0,90.7705,0.042055
2073.0,90.9517,0.041189
2072.0,90.6049,0.042848
2071.0,90.5759,0.042987
2070.0,90.3144,0.044243
2069.0,91.4552,0.038792
2068.0,90.5898,0.042921
2067.0,91.0897,0.040531
2066.0,90.3277,0.044179
2065.0,90.5047,0.043329
2064.0,90.3854,0.043902
2063.0,90.7845,0.041988
2062.0,90.6612,0.042579
2061.0,90.175,0.044914
2060.0,90.6761,0.042507
2059.0,90.295,0.044336
2058.0,90.7034,0.042376
2057.0,90.7512,0.042147
2056.0,90.6306,0.042725
2055.0,90.7281,0.042258
2054.0,90.6332,0.042713
2053.0,90.0266,0.045629
2052.0,90.4087,0.04379
2051.0,90.9883,0.041014
2050.0,90.6727,0.042524
2049.0,90.5332,0.043192
2048.0,90.4531,0.043577
2047.0,90.2848,0.044385
2046.0,90.8275,0.041783
2045.0,90.3833,0.043912
2044.0,90.3507,0.044068
2043.0,90.4785,0.043455
2042.0,90.1944,0.044821
2041.0,90.7838,0.041992
2040.0,90.3586,0.04403
2039.0,90.4835,0.043431
2038.0,90.7573,0.042119
2037.0,90.6931,0.042426
2036.0,91.0337,0.040798
2035.0,90.266,0.044476
2034.0,90.8215,0.041811
2033.0,90.0405,0.045562
2032.0,90.1749,0.044914
2031.0,91.1645,0.040174
2030.0,90.3116,0.044256
2029.0,90.9539,0.041178
2028.0,89.7806,0.046817
2027.0,91.0165,0.04088
2026.0,90.3005,0.04431
2025.0,90.0943,0.045303
2024.0,90.723,0.042282
2023.0,90.5321,0.043197
2022.0,90.3565,0.044041
2021.0,90.2938,0.044342
2020.0,90.8204,0.041817
2019.0,90.8227,0.041805
2018.0,90.3913,0.043873
2017.0,90.8976,0.041448
2016.0,90.3962,0.04385
2015.0,90.5436,0.043142
2014.0,91.4758,0.038694
2013.0,90.0092,0.045713
2012.0,90.7475,0.042165
2011.0,90.5461,0.04313
2010.0,90.9911,0.041001
2009.0,90.4156,0.043757
2008.0,90.7539,0.042135
2007.0,90.3575,0.044036
2006.0,90.8137,0.041848
2005.0,90.5863,0.042937
2004.0,90.5361,0.043178
2003.0,90.75,0.042153
2002.0,90.1661,0.044957
2001.0,90.689,0.042446
2000.0,90.3207,0.044213
1999.0,89.995,0.045782
1998.0,90.8814,0.041525
1997.0,90.8741,0.04156
1996.0,90.0875,0.045335
1995.0,90.5567,0.043079
1994.0,90.5841,0.042948
1993.0,90.306,0.044284
1992.0,90.1911,0.044837
1991.0,90.1325,0.045119
1990.0,90.9788,0.04106
1989.0,90.2693,0.04446
1988.0,90.6437,0.042662
1987.0,90.3899,0.04388
1986.0,90.3521,0.044062
1985.0,90.3333,0.044152
1984.0,90.3825,0.043916
1983.0,90.5725,0.043003
1982.0,90.7508,0.04215
1981.0,90.4386,0.043646
1980.0,90.449,0.043596
1979.0,90.6045,0.04285
1978.0,90.5321,0.043197
1977.0,90.2385,0.044608
1976.0,90.6845,0.042467
1975.0,90.3588,0.044029
1974.0,90.3454,0.044094
1973.0,90.7431,0.042186
1972.0,90.5606,0.043061
1971.0,90.5541,0.043092
1970.0,90.4191,0.04374
1969.0,90.523,0.043241
1968.0,90.7303,0.042247
1967.0,90.2762,0.044427
1966.0,90.6224,0.042764
1965.0,90.4552,0.043566
1964.0,90.4541,0.043572
1963.0,90.1566,0.045002
1962.0,90.4802,0.043446
1961.0,91.1105,0.040432
1960.0,90.1998,0.044794
1959.0,90.3074,0.044277
1958.0,90.8673,0.041592
1957.0,89.6241,0.047575
1956.0,90.6257,0.042749
1955.0,90.165,0.044962
1954.0,90.272,0.044447
1953.0,90.2133,0.044729
1952.0,91.3999,0.039054
1951.0,90.6809,0.042484
1950.0,90.2113,0.044739
1949.0,90.3344,0.044147
1948.0,90.7539,0.042135
1947.0,90.6614,0.042577
1946.0,90.5746,0.042993
1945.0,90.1578,0.044997
1944.0,90.4952,0.043375
1943.0,89.7796,0.046822
1942.0,90.1243,0.045158
1941.0,90.31,0.044264
1940.0,90.1202,0.045178
1939.0,90.6971,0.042406
1938.0,90.7339,0.042231
1937.0,90.1928,0.044828
1936.0,89.8889,0.046294
1935.0,90.6373,0.042693
1934.0,90.8394,0.041726
1933.0,90.3352,0.044143
1932.0,89.9312,0.046089
1931.0,89.8426,0.046518
1930.0,90.1322,0.04512
1929.0,90.3349,0.044145
1928.0,90.3953,0.043854
1927.0,89.9284,0.046103
1926.0,91.3208,0.03943
1925.0,90.1819,0.044881
1924.0,89.6591,0.047405
1923.0,89.9181,0.046153
1922.0,90.868,0.041589
1921.0,90.3956,0.043853
1920.0,90.3179,0.044226
1919.0,90.1026,0.045263
1918.0,90.9828,0.041041
1917.0,91.0025,0.040947
1916.0,90.6749,0.042513
1915.0,90.0649,0.045445
1914.0,90.5071,0.043317
1913.0,90.4327,0.043675
1912.0,90.6038,0.042854
1911.0,90.6383,0.042688
1910.0,90.7711,0.042052
1909.0,90.1369,0.045097
1908.0,90.3804,0.043926
1907.0,90.4818,0.043439
1906.0,90.9049,0.041413
1905.0,90.228,0.044658
1904.0,90.6574,0.042597
1903.0,90.7012,0.042387
1902.0,90.7776,0.042021
1901.0,90.2756,0.04443
1900.0,91.0202,0.040862
1899.0,89.9961,0.045776
1898.0,91.1665,0.040165
1897.0,90.4619,0.043534
1896.0,90.4475,0.043603
1895.0,90.4538,0.043573
1894.0,89.6682,0.047362
1893.0,90.2941,0.044341
1892.0,90.1515,0.045027
1891.0,90.6559,0.042604
1890.0,90.9112,0.041383
1889.0,89.9812,0.045848
1888.0,91.0793,0.04058
1887.0,89.9799,0.045855
1886.0,90.4709,0.043491
1885.0,90.4533,0.043575
1884.0,90.9773,0.041067
1883.0,90.592,0.04291
1882.0,90.8406,0.04172
1881.0,89.9805,0.045852
1880.0,90.5277,0.043219
1879.0,90.5086,0.04331
1878.0,89.8279,0.046589
1877.0,90.3393,0.044123
1876.0,90.4462,0.04361
1875.0,90.3706,0.043973
1874.0,90.6799,0.042489
1873.0,90.3997,0.043833
1872.0,90.6527,0.042619
1871.0,90.6223,0.042765
1870.0,90.5589,0.043069
1869.0,89.8265,0.046596
1868.0,90.8694,0.041582
1867.0,90.2312,0.044643
1866.0,90.4001,0.043831
1865.0,90.6067,0.04284
1864.0,90.1216,0.045171
1863.0,90.2766,0.044425
1862.0,90.484,0.043428
1861.0,90.8692,0.041583
1860.0,89.9666,0.045919
1859.0,90.319,0.044221
1858.0,90.489,0.043404
1857.0,90.6539,0.042613
1856.0,90.0618,0.045459
1855.0,90.027,0.045627
1854.0,90.5247,0.043233
1853.0,90.712,0.042335
1852.0,91.1171,0.0404
1851.0,90.632,0.042719
1850.0,90.3425,0.044108
1849.0,90.9678,0.041112
1848.0,90.0556,0.045489
1847.0,90.7743,0.042037
1846.0,90.2108,0.044742
1845.0,90.669,0.042541
1844.0,90.5833,0.042952
1843.0,89.9003,0.046239
1842.0,89.8694,0.046388
1841.0,90.753,0.042139
1840.0,90.245,0.044577
1839.0,89.3018,0.04914
1838.0,89.6305,0.047544
1837.0,91.328,0.039396
1836.0,89.9458,0.046019
1835.0,89.5366,0.047999
1834.0,90.4218,0.043727
1833.0,90.6543,0.042612
1832.0,90.5228,0.043242
1831.0,90.3523,0.044061
1830.0,90.6711,0.042531
1829.0,90.249,0.044558
1828.0,90.0055,0.045731
1827.0,90.7072,0.042358
1826.0,90.8701,0.041579
1825.0,90.1163,0.045197
1824.0,90.2087,0.044752
1823.0,90.2729,0.044443
1822.0,90.5363,0.043177
1821.0,89.8317,0.04657
1820.0,90.0787,0.045378
1819.0,89.9843,0.045833
1818.0,90.5873,0.042933
1817.0,90.0461,0.045535
1816.0,89.6122,0.047633
1815.0,90.4023,0.043821
1814.0,90.3509,0.044068
1813.0,90.1127,0.045214
1812.0,89.9313,0.046089
1811.0,90.1708,0.044934
1810.0,90.0708,0.045416
1809.0,90.2346,0.044627
1808.0,89.9029,0.046226
1807.0,90.4665,0.043512
1806.0,90.1114,0.04522
1805.0,90.118,0.045189
1804.0,90.75,0.042153
1803.0,90.4053,0.043806
1802.0,90.582,0.042958
1801.0,90.2965,0.044329
1800.0,90.5273,0.04322
1799.0,90.8926,0.041471
1798.0,90.2965,0.044329
1797.0,90.7371,0.042215
1796.0,90.4984,0.043359
1795.0,90.6756,0.042509
1794.0,90.0554,0.04549
1793.0,90.8761,0.04155
1792.0,90.3358,0.04414
1791.0,90.5914,0.042913
1790.0,90.2985,0.04432
1789.0,90.4758,0.043467
1788.0,90.871,0.041575
1787.0,90.57,0.043016
1786.0,90.1518,0.045026
1785.0,90.3658,0.043996
1784.0,90.6094,0.042827
1783.0,90.5993,0.042875
1782.0,90.5244,0.043234
1781.0,89.9781,0.045863
1780.0,90.786,0.041981
1779.0,90.9582,0.041158
1778.0,89.8501,0.046482
1777.0,89.6086,0.04765
1776.0,90.1238,0.045161
1775.0,90.2222,0.044687
1774.0,90.4077,0.043795
1773.0,90.2133,0.044729
1772.0,90.1462,0.045053
1771.0,90.1369,0.045097
1770.0,90.616,0.042795
1769.0,90.2092,0.044749
1768.0,90.3166,0.044232
1767.0,90.312,0.044254
1766.0,90.5895,0.042922
1765.0,90.4918,0.043391
1764.0,89.8878,0.046299
1763.0,90.3785,0.043935
1762.0,89.7228,0.047097
1761.0,90.5564,0.043081
1760.0,90.0359,0.045584
1759.0,89.9161,0.046163
1758.0,90.1445,0.045061
1757.0,90.8626,0.041615
1756.0,90.2914,0.044354
1755.0,90.4509,0.043587
1754.0,89.38,0.048759
1753.0,90.5211,0.04325
1752.0,90.0477,0.045527
1751.0,90.2561,0.044523
1750.0,90.3715,0.043968
1749.0,90.4679,0.043506
1748.0,90.1349,0.045107
1747.0,89.4093,0.048617
1746.0,90.0282,0.045621
1745.0,90.5306,0.043205
1744.0,89.9987,0.045764
1743.0,90.8221,0.041809
1742.0,90.2596,0.044506
1741.0,90.2453,0.044575
1740.0,89.926,0.046115
1739.0,89.7797,0.046822
1738.0,89.7999,0.046724
1737.0,90.1119,0.045218
1736.0,91.0899,0.04053
1735.0,90.5111,0.043298
1734.0,89.8858,0.046309
1733.0,89.6862,0.047275
1732.0,89.9843,0.045833
1731.0,90.0029,0.045743
1730.0,89.8227,0.046614
1729.0,90.5554,0.043086
1728.0,90.2746,0.044435
1727.0,90.2165,0.044714
1726.0,90.4809,0.043443
1725.0,89.8467,0.046498
1724.0,90.1286,0.045137
1723.0,89.966,0.045921
1722.0,90.2281,0.044658
1721.0,89.8011,0.046719
1720.0,89.9916,0.045798
1719.0,89.9615,0.045943
1718.0,90.2667,0.044472
1717.0,90.1421,0.045072
1716.0,89.8604,0.046432
1715.0,90.3899,0.04388
1714.0,89.9479,0.046009
1713.0,89.9522,0.045988
1712.0,89.3742,0.048788
1711.0,89.8113,0.046669
1710.0,90.6241,0.042756
1709.0,89.9493,0.046002
1708.0,89.9603,0.045949
1707.0,89.7975,0.046736
1706.0,89.8835,0.04632
1705.0,89.7276,0.047074
1704.0,90.2325,0.044637
1703.0,90.0609,0.045464
1702.0,89.451,0.048415
1701.0,89.4198,0.048566
1700.0,89.6728,0.047339
1699.0,88.8561,0.051313
1698.0,89.1612,0.049824
1697.0,89.3917,0.048703
1696.0,89.0835,0.050203
1695.0,89.5822,0.047778
1694.0,88.9053,0.051072
1693.0,88.3206,0.053938
1692.0,89.0698,0.050269
1691.0,89.3422,0.048943
1690.0,88.5204,0.052957
1689.0,88.6966,0.052093
1688.0,88.1335,0.054859
1687.0,87.8837,0.056092
1686.0,87.6819,0.05709
1685.0,88.1189,0.054931
1684.0,87.6337,0.057329
1683.0,87.6583,0.057207
1682.0,86.9237,0.060862
1681.0,86.7142,0.06191
1680.0,86.3042,0.063968
1679.0,86.8258,0.061351
1678.0,86.0228,0.065386
1677.0,85.9069,0.065972
1676.0,85.4695,0.068189
1675.0,85.4794,0.068139
1674.0,84.6551,0.072347
1673.0,84.5353,0.072962
1672.0,83.9116,0.076178
1671.0,83.6986,0.077282
1670.0,83.2339,0.0797
1669.0,83.2337,0.079701
1668.0,81.6437,0.088077
1667.0,82.4916,0.08359
1666.0,81.7727,0.087392
1665.0,80.5391,0.093993
1664.0,80.9033,0.092034
1663.0,80.525,0.094069
1662.0,79.5313,0.099462
1661.0,79.1433,0.101586
1660.0,79.1332,0.101641
1659.0,78.2246,0.106657
1658.0,78.8688,0.103095
1657.0,77.1985,0.112391
1656.0,77.0882,0.113012
1655.0,76.5353,0.116138
1654.0,76.0939,0.11865
1653.0,75.2953,0.123232
1652.0,75.0739,0.124511
1651.0,74.3913,0.128478
1650.0,73.8989,0.131362
1649.0,73.5265,0.133556
1648.0,73.0854,0.136169
1647.0,72.9117,0.137203
1646.0,72.0886,0.142134
1645.0,71.7797,0.143999
1644.0,71.2821,0.14702
1643.0,71.5653,0.145297
1642.0,70.925,0.149201
1641.0,70.4141,0.152341
1640.0,70.0619,0.154518
1639.0,69.7065,0.156727
1638.0,69.6522,0.157065
1637.0,69.359,0.158897
1636.0,69.0528,0.160819
1635.0,68.5588,0.163937
1634.0,68.6024,0.163661
1633.0,68.5793,0.163807
1632.0,68.1908,0.166274
1631.0,67.8666,0.168344
1630.0,68.2872,0.165661
1629.0,67.9562,0.167771
1628.0,68.2194,0.166092
1627.0,68.4798,0.164437
1626.0,68.4166,0.164839
1625.0,68.1884,0.166289
1624.0,68.4653,0.164529
1623.0,68.5851,0.16377
1622.0,69.0321,0.160949
1621.0,68.9022,0.161767
1620.0,69.2034,0.159873
1619.0,69.2301,0.159705
1618.0,69.1152,0.160426
1617.0,69.9735,0.155067
1616.0,70.6195,0.151075
1615.0,70.2284,0.153488
1614.0,70.4154,0.152333
1613.0,70.8365,0.149743
1612.0,71.1521,0.147812
1611.0,71.7802,0.143995
1610.0,72.1125,0.141989
1609.0,72.2086,0.141411
1608.0,73.2115,0.135421
1607.0,73.8923,0.131401
1606.0,73.9188,0.131245
1605.0,74.6726,0.126838
1604.0,75.3529,0.1229
1603.0,75.7684,0.120512
1602.0,76.5073,0.116297
1601.0,76.4759,0.116475
1600.0,77.6237,0.110006
1599.0,77.1367,0.112739
1598.0,77.9727,0.108058
1597.0,77.8685,0.108638
1596.0,78.0358,0.107706
1595.0,79.7362,0.098344
1594.0,79.3069,0.100689
1593.0,79.5762,0.099217
1592.0,80.722,0.093008
1591.0,80.9618,0.09172
1590.0,82.0642,0.085846
1589.0,82.1449,0.085419
1588.0,82.0725,0.085802
1587.0,82.7048,0.082469
1586.0,83.8924,0.076277
1585.0,83.831,0.076595
1584.0,84.1391,0.075002
1583.0,84.2095,0.074639
1582.0,84.1916,0.074731
1581.0,85.0949,0.070097
1580.0,84.8998,0.071093
1579.0,85.2314,0.0694
1578.0,85.665,0.067196
1577.0,85.5234,0.067915
1576.0,86.6856,0.062053
1575.0,86.2508,0.064237
1574.0,86.5839,0.062563
1573.0,87.4293,0.058343
1572.0,87.1592,0.059687
1571.0,87.2843,0.059064
1570.0,87.6246,0.057374
1569.0,88.2256,0.054405
1568.0,88.2072,0.054496
1567.0,88.2747,0.054164
1566.0,88.2902,0.054087
1565.0,88.1911,0.054575
1564.0,88.6911,0.05212
1563.0,88.9881,0.050668
1562.0,88.4981,0.053066
1561.0,89.2563,0.049361
1560.0,88.6356,0.052392
1559.0,89.1638,0.049811
1558.0,89.3737,0.04879
1557.0,89.842,0.046521
1556.0,89.8291,0.046583
1555.0,89.3159,0.049071
1554.0,90.0518,0.045507
1553.0,89.1845,0.049711
1552.0,89.4472,0.048433
1551.0,88.9006,0.051095
1550.0,89.5374,0.047996
1549.0,90.1252,0.045154
1548.0,89.6114,0.047637
1547.0,90.0048,0.045734
1546.0,90.0263,0.04563
1545.0,89.7076,0.047171
1544.0,89.4511,0.048415
1543.0,89.6451,0.047473
1542.0,89.7946,0.04675
1541.0,90.0305,0.04561
1540.0,89.1978,0.049646
1539.0,89.6378,0.047509
1538.0,89.3179,0.049062
1537.0,89.8926,0.046276
1536.0,90.3013,0.044306
1535.0,90.1049,0.045251
1534.0,90.0613,0.045462
1533.0,89.5352,0.048006
1532.0,90.6446,0.042658
1531.0,89.1597,0.049832
1530.0,90.0916,0.045316
1529.0,89.999,0.045762
1528.0,89.3755,0.048781
1527.0,89.8327,0.046566
1526.0,90.2703,0.044455
1525.0,89.7223,0.0471
1524.0,90.1116,0.045219
1523.0,89.8676,0.046397
1522.0,89.7256,0.047084
1521.0,90.4963,0.043369
1520.0,89.8961,0.046259
1519.0,89.9906,0.045803
1518.0,90.6431,0.042665
1517.0,90.3257,0.044189
1516.0,90.2954,0.044334
1515.0,90.327,0.044182
1514.0,90.178,0.044899
1513.0,89.4361,0.048487
1512.0,90.3345,0.044146
1511.0,90.7779,0.04202
1510.0,90.4224,0.043724
1509.0,90.095,0.045299
1508.0,90.4479,0.043601
1507.0,89.6407,0.047495
1506.0,89.3735,0.048791
1505.0,89.6204,0.047593
1504.0,90.1183,0.045187
1503.0,89.4458,0.04844
1502.0,90.3183,0.044224
1501.0,90.1878,0.044852
1500.0,89.9587,0.045957
1499.0,89.8084,0.046683
1498.0,89.547,0.047949
1497.0,90.6427,0.042667
1496.0,90.2088,0.044751
1495.0,89.9054,0.046214
1494.0,89.9266,0.046112
1493.0,89.1566,0.049847
1492.0,89.4909,0.048221
1491.0,89.6791,0.047309
1490.0,89.8834,0.046321
1489.0,89.9547,0.045976
1488.0,89.6949,0.047232
1487.0,89.5684,0.047845
1486.0,89.776,0.04684
1485.0,90.0603,0.045467
1484.0,89.4975,0.048189
1483.0,89.8329,0.046565
1482.0,89.8975,0.046252
1481.0,89.4152,0.048589
1480.0,89.7277,0.047073
1479.0,89.2142,0.049566
1478.0,90.0459,0.045536
1477.0,89.7466,0.046982
1476.0,88.9823,0.050696
1475.0,89.746,0.046985
1474.0,89.2915,0.04919
1473.0,89.141,0.049923
1472.0,89.9097,0.046193
1471.0,89.5663,0.047855
1470.0,90.2661,0.044475
1469.0,90.0623,0.045457
1468.0,89.44,0.048468
1467.0,90.2196,0.044699
1466.0,89.6171,0.047609
1465.0,89.7377,0.047025
1464.0,89.7997,0.046725
1463.0,89.8372,0.046544
1462.0,89.6163,0.047613
1461.0,89.8198,0.046628
1460.0,89.8946,0.046267
1459.0,89.8751,0.04636
1458.0,88.7998,0.051588
1457.0,89.7748,0.046846
1456.0,90.0777,0.045383
1455.0,90.1677,0.044949
1454.0,89.6101,0.047643
1453.0,90.1645,0.044964
1452.0,89.5235,0.048063
1451.0,89.7723,0.046858
1450.0,89.33,0.049002
1449.0,89.4904,0.048223
1448.0,89.3932,0.048695
1447.0,89.446,0.048439
1446.0,89.5562,0.047905
1445.0,89.7412,0.047008
1444.0,89.9714,0.045895
1443.0,89.8509,0.046478
1442.0,89.994,0.045787
1441.0,89.7648,0.046894
1440.0,90.1821,0.04488
1439.0,89.9286,0.046102
1438.0,89.8371,0.046544
1437.0,89.0625,0.050305
1436.0,90.1442,0.045062
1435.0,89.3862,0.04873
1434.0,89.3526,0.048893
1433.0,90.019,0.045666
1432.0,90.0736,0.045402
1431.0,90.0462,0.045535
1430.0,89.6982,0.047216
1429.0,89.7472,0.046979
1428.0,89.4987,0.048183
1427.0,89.9431,0.046032
1426.0,89.4764,0.048291
1425.0,89.8319,0.04657
1424.0,89.3979,0.048673
1423.0,89.408,0.048623
1422.0,89.7791,0.046825
1421.0,89.6454,0.047472
1420.0,89.7065,0.047176
1419.0,89.7321,0.047052
1418.0,88.9427,0.050889
1417.0,90.0367,0.045581
1416.0,88.7548,0.051808
1415.0,90.008,0.045719
1414.0,89.7527,0.046953
1413.0,89.945,0.046023
1412.0,89.6213,0.047589
1411.0,89.377,0.048774
1410.0,89.4741,0.048303
1409.0,90.738,0.042211
1408.0,89.5605,0.047883
1407.0,89.8434,0.046514
1406.0,90.1584,0.044994
1405.0,90.1522,0.045024
1404.0,89.8536,0.046465
1403.0,89.6654,0.047375
1402.0,89.737,0.047029
1401.0,89.6074,0.047656
1400.0,89.4358,0.048489
1399.0,90.0458,0.045537
1398.0,89.8458,0.046502
1397.0,89.0289,0.050469
1396.0,89.3242,0.049031
1395.0,89.0268,0.050479
1394.0,89.3978,0.048673
1393.0,88.9997,0.050611
1392.0,89.5056,0.04815
1391.0,89.8874,0.046301
1390.0,90.2703,0.044455
1389.0,89.509,0.048134
1388.0,89.2718,0.049286
1387.0,89.1931,0.049669
1386.0,88.8067,0.051554
1385.0,89.0654,0.050291
1384.0,90.1705,0.044936
1383.0,89.6489,0.047455
1382.0,89.9639,0.045932
1381.0,89.7646,0.046895
1380.0,89.3148,0.049077
1379.0,89.668,0.047362
1378.0,89.958,0.04596
1377.0,90.0047,0.045735
1376.0,90.8918,0.041475
1375.0,90.0235,0.045644
1374.0,89.9493,0.046002
1373.0,89.5307,0.048028
1372.0,90.0213,0.045655
1371.0,89.1738,0.049763
1370.0,89.7105,0.047157
1369.0,90.2018,0.044785
1368.0,89.1528,0.049865
1367.0,89.8048,0.046701
1366.0,90.0044,0.045736
1365.0,89.6332,0.047531
1364.0,89.7304,0.04706
1363.0,90.2193,0.044701
1362.0,90.0484,0.045524
1361.0,89.8837,0.046319
1360.0,89.9813,0.045848
1359.0,89.5847,0.047766
1358.0,89.823,0.046612
1357.0,89.861,0.046429
1356.0,89.2973,0.049162
1355.0,90.028,0.045623
1354.0,89.1101,0.050073
1353.0,89.5401,0.047983
1352.0,89.9093,0.046195
1351.0,89.2533,0.049376
1350.0,89.4309,0.048512
1349.0,89.0568,0.050333
1348.0,89.4429,0.048454
1347.0,89.4244,0.048544
1346.0,88.8959,0.051118
1345.0,89.1942,0.049663
1344.0,89.4019,0.048653
1343.0,89.3051,0.049124
1342.0,89.5255,0.048053
1341.0,89.4141,0.048594
1340.0,89.3158,0.049072
1339.0,89.2593,0.049347
1338.0,89.168,0.049791
1337.0,89.355,0.048881
1336.0,90.0633,0.045452
1335.0,89.8748,0.046362
1334.0,89.105,0.050098
1333.0,89.0697,0.05027
1332.0,89.4956,0.048198
1331.0,89.816,0.046646
1330.0,89.4673,0.048335
1329.0,88.5914,0.052609
1328.0,89.7938,0.046754
1327.0,89.345,0.04893
1326.0,88.3158,0.053961
1325.0,89.5374,0.047996
1324.0,89.7026,0.047195
1323.0,89.8061,0.046694
1322.0,89.578,0.047798
1321.0,89.7025,0.047195
1320.0,88.6909,0.052121
1319.0,88.9018,0.051089
1318.0,89.0658,0.050289
1317.0,89.4333,0.048501
1316.0,89.7968,0.046739
1315.0,89.868,0.046395
1314.0,88.8964,0.051116
1313.0,89.9592,0.045955
1312.0,89.7777,0.046831
1311.0,89.1491,0.049883
